1000 225325
0 1 4286
1 2 9464
1 3 9764
2 4 5479
2 5 9929
4 6 7708
3 7 2191
5 8 1096
1 9 5403
2 10 7054
8 11 3323
2 12 1105
11 13 2720
4 14 6922
12 15 4372
1 16 9422
2 17 1857
5 18 5377
9 19 6815
18 20 7008
3 21 7647
21 22 7369
8 23 5337
13 24 4222
6 25 7899
24 26 4421
1 27 8065
17 28 4627
20 29 5244
27 30 7146
22 31 7058
19 32 5669
18 33 1136
6 34 3251
1 35 9216
6 36 561
19 37 1565
14 38 2741
18 39 5423
6 40 7429
18 41 569
18 42 8934
24 43 3598
25 44 6342
31 45 9425
24 46 8591
14 47 9563
13 48 2153
28 49 6512
44 50 6972
23 51 8150
17 52 1301
32 53 5287
7 54 3953
13 55 5820
43 56 3667
30 57 5549
7 58 5480
11 59 5197
32 60 6364
43 61 6213
8 62 567
20 63 1405
12 64 4975
5 65 6212
53 66 7831
33 67 9864
36 68 9142
13 69 3797
50 70 7092
54 71 5271
18 72 3648
46 73 3519
38 74 996
74 75 1927
46 76 3166
74 77 4483
69 78 8776
31 79 6253
50 80 8730
15 81 3057
60 82 9299
34 83 3374
72 84 6605
62 85 8200
36 86 3359
66 87 1004
85 88 5749
85 89 7762
88 90 5825
71 91 5477
90 92 8338
4 93 9707
9 94 6668
37 95 6776
44 96 8925
45 97 3063
13 98 6200
3 99 1659
54 100 1717
65 101 9576
96 102 3884
6 103 6571
12 104 2203
72 105 8561
80 106 1973
11 107 4950
17 108 8877
50 109 4228
73 110 4967
7 111 6720
88 112 3184
77 113 6895
104 114 3317
80 115 1316
44 116 950
18 117 6924
77 118 5205
87 119 9409
62 120 6575
83 121 2965
75 122 3295
122 123 2647
63 124 2020
123 125 4138
30 126 4362
104 127 5207
102 128 6251
86 129 9179
22 130 8396
14 131 5707
63 132 7195
48 133 4217
120 134 418
67 135 3130
110 136 7530
92 137 4886
109 138 2582
19 139 5816
71 140 7615
74 141 7750
115 142 6355
134 143 8269
85 144 3773
109 145 655
64 146 4570
132 147 6572
31 148 7781
2 149 1552
133 150 984
138 151 9542
148 152 3891
4 153 568
101 154 570
148 155 9384
57 156 3029
151 157 681
15 158 7279
125 159 2595
70 160 9881
39 161 8192
141 162 7206
54 163 9123
92 164 7524
75 165 5405
126 166 4202
132 167 5388
76 168 5981
5 169 4391
91 170 1860
10 171 4662
60 172 5601
60 173 2528
48 174 482
100 175 6521
155 176 3548
84 177 7644
158 178 147
106 179 5613
115 180 1827
54 181 2989
31 182 1347
61 183 8819
77 184 8260
165 185 35
66 186 2756
97 187 9030
93 188 7625
16 189 153
122 190 1665
11 191 3234
60 192 8749
175 193 4570
163 194 6387
50 195 2384
118 196 4807
44 197 5707
195 198 1474
123 199 588
144 200 8251
17 201 1998
82 202 6006
122 203 1592
199 204 8881
119 205 2565
99 206 2394
174 207 1207
93 208 3401
178 209 7792
21 210 8146
73 211 5387
152 212 7470
114 213 6715
134 214 5877
161 215 4976
1 216 6746
104 217 2454
199 218 7475
70 219 9819
197 220 1701
171 221 2403
203 222 6777
128 223 6862
37 224 2097
43 225 815
37 226 1371
122 227 9183
204 228 921
200 229 7580
102 230 8227
67 231 5439
108 232 4315
198 233 8479
182 234 9714
91 235 2154
177 236 3573
40 237 9024
8 238 6291
172 239 4456
78 240 7628
170 241 6097
50 242 9639
238 243 4419
71 244 9613
155 245 9044
182 246 5360
117 247 9986
193 248 9092
36 249 4613
15 250 7456
18 251 1607
59 252 2285
189 253 8191
220 254 7791
79 255 8197
241 256 6288
119 257 7162
155 258 2484
70 259 8781
107 260 9638
144 261 884
226 262 3737
165 263 1282
183 264 857
22 265 5780
184 266 15
100 267 5318
222 268 8610
104 269 3361
202 270 9672
54 271 1586
77 272 1981
206 273 3578
252 274 3132
10 275 6421
79 276 7051
7 277 5881
253 278 6565
106 279 6475
212 280 6405
168 281 5567
249 282 5615
42 283 5099
188 284 1526
51 285 3578
135 286 1198
97 287 8981
118 288 4105
37 289 3775
268 290 655
186 291 864
48 292 1243
171 293 2887
151 294 6585
34 295 1757
221 296 1203
165 297 4838
237 298 2612
162 299 3957
44 300 980
57 301 2962
258 302 9994
159 303 4397
173 304 4230
296 305 719
3 306 1531
165 307 6389
73 308 8339
22 309 3987
75 310 9519
54 311 6641
67 312 2338
98 313 5717
283 314 2650
115 315 3581
294 316 3189
57 317 6807
28 318 2705
58 319 2520
16 320 6565
44 321 5442
198 322 5630
244 323 2891
292 324 9652
4 325 779
33 326 3185
102 327 2971
241 328 7752
197 329 5907
