1000 125625
0 1 2614
0 2 655
2 3 9746
0 4 1565
0 5 7140
5 6 9007
3 7 2968
0 8 560
6 9 2316
6 10 9689
9 11 1656
11 12 5635
4 13 2072
1 14 3304
0 15 6912
1 16 7838
8 17 5166
10 18 1809
10 19 8742
6 20 5598
15 21 4203
16 22 6604
19 23 7492
0 24 666
4 25 2029
2 26 9031
0 27 5432
5 28 8128
5 29 409
1 30 3527
27 31 9192
21 32 6948
32 33 4798
22 34 8972
13 35 3531
0 36 4803
0 37 2092
30 38 5618
24 39 5695
5 40 9858
26 41 5259
33 42 3391
0 43 7479
36 44 2557
44 45 9958
11 46 2325
25 47 9058
25 48 2519
7 49 3411
37 50 7436
32 51 4595
32 52 9192
23 53 5074
46 54 8412
22 55 4737
46 56 26
42 57 2007
50 58 9179
24 59 5167
8 60 6649
1 61 9195
5 62 3623
31 63 3597
30 64 7751
35 65 6559
15 66 1495
29 67 9792
12 68 7212
22 69 9895
64 70 2930
1 71 4542
27 72 7383
39 73 2576
68 74 867
17 75 3828
60 76 367
54 77 8477
0 78 8160
52 79 3892
77 80 4649
67 81 4293
40 82 184
74 83 1357
77 84 495
60 85 1201
17 86 4353
53 87 151
63 88 5153
20 89 1634
72 90 5102
90 91 3536
3 92 8097
3 93 6814
54 94 6643
68 95 5284
31 96 7286
78 97 4693
28 98 6033
19 99 8715
13 100 9748
3 101 5904
23 102 6004
67 103 6152
38 104 3649
91 105 7465
26 106 345
49 107 4210
102 108 4477
101 109 79
52 110 4663
22 111 2218
20 112 4938
53 113 5098
63 114 1826
31 115 2117
32 116 6766
72 117 1485
22 118 4519
116 119 8180
24 120 2729
64 121 1427
36 122 7003
0 123 4035
119 124 8858
61 125 5664
72 126 4367
29 127 2643
13 128 114
124 129 6032
112 130 366
82 131 2102
81 132 7585
71 133 3258
58 134 4271
85 135 6480
58 136 1635
80 137 2599
85 138 3080
47 139 6205
48 140 3393
7 141 8585
102 142 7885
9 143 6996
82 144 6457
101 145 2822
38 146 2253
96 147 9769
5 148 1768
50 149 5564
15 150 6054
134 151 6551
42 152 1221
64 153 2619
62 154 328
27 155 8985
145 156 9766
53 157 4029
102 158 7517
31 159 6749
3 160 1538
61 161 9913
153 162 6666
16 163 2879
77 164 2819
38 165 1916
3 166 5022
163 167 1852
162 168 3552
40 169 5729
66 170 5908
14 171 4094
138 172 9546
39 173 1345
107 174 7682
59 175 7529
58 176 9527
31 177 2883
24 178 153
15 179 2769
65 180 4731
29 181 9095
121 182 2890
1 183 3585
69 184 3900
61 185 9003
60 186 4562
52 187 8407
56 188 3184
134 189 4488
41 190 3615
176 191 1805
65 192 8748
142 193 3146
163 194 8427
40 195 7094
167 196 9673
43 197 184
89 198 9390
121 199 2538
0 200 111
80 201 7777
112 202 6290
139 203 3981
176 204 2627
97 205 3897
170 206 1831
111 207 6153
166 208 9118
90 209 352
183 210 6178
47 211 3383
209 212 1799
212 213 1544
206 214 7984
173 215 8012
123 216 4361
87 217 1276
34 218 4532
191 219 1398
71 220 2584
134 221 4826
58 222 7343
175 223 8080
83 224 4465
89 225 7487
156 226 9882
190 227 8419
133 228 2201
78 229 8752
153 230 839
126 231 8808
230 232 2292
87 233 3430
23 234 9864
65 235 1427
226 236 5410
2 237 7121
26 238 2637
43 239 7429
17 240 4735
198 241 3665
128 242 8625
8 243 8440
56 244 9987
237 245 6462
119 246 8053
117 247 1288
239 248 4535
205 249 3890
236 250 4200
79 251 11
249 252 4629
220 253 1437
55 254 3407
101 255 7348
185 256 3078
7 257 9612
84 258 7932
135 259 5154
214 260 4496
128 261 7229
213 262 6148
106 263 9503
230 264 5610
30 265 4239
174 266 495
203 267 1571
239 268 2087
231 269 6904
235 270 6047
156 271 9829
239 272 2815
215 273 850
265 274 1604
203 275 2583
83 276 3640
96 277 4270
138 278 811
0 279 2402
110 280 5212
103 281 4394
249 282 2967
7 283 5630
29 284 3746
116 285 5236
40 286 1899
4 287 826
220 288 9293
134 289 3579
92 290 6565
282 291 9725
274 292 3391
31 293 3173
55 294 8900
43 295 3095
106 296 6881
121 297 4212
109 298 2818
211 299 1759
168 300 9097
204 301 6291
278 302 3261
261 303 9928
205 304 1618
106 305 8244
167 306 5714
3 307 4026
240 308 3383
214 309 7546
201 310 4706
169 311 5201
106 312 9054
62 313 5280
265 314 4469
2 315 7846
198 316 9217
205 317 66
37 318 6155
73 319 9618
124 320 9273
270 321 5808
93 322 3786
301 323 690
218 324 3667
317 325 3623
159 326 5469
8 327 1254
162 328 3496
104 329 7911
9 330 7294
159 331 6674
293 332 8454
283 333 149
177 334 4843
101 335 9092
12 336 8619
286 337 1715
20 338 1220
147 339 2797
142 340 7580
92 341 8803
274 342 1157
10 343 8194
40 344 6118
326 345 8329
47 346 7876
207 347 5836
88 348 4749
91 349 3606
321 350 3117
304 351 7651
349 352 4278
342 353 2546
178 354 1035
91 355 7242
190 356 5760
85 357 9139
96 358 3501
304 359 4912
167 360 5179
313 361 1049
166 362 7754
235 363 5956
11 364 3581
301 365 2322
260 366 7331
304 367 2667
88 368 400
353 369 381
344 370 3719
74 371 1499
51 372 6286
253 373 775
52 374 9287
3 375 6876
109 376 1867
2 377 1457
189 378 1692
185 379 2239
91 380 560
49 381 779
354 382 6198
63 383 7113
274 384 6811
362 385 9841
254 386 5115
82 387 6204
168 388 5959
269 389 326
264 390 2907
171 391 2826
250 392 8264
379 393 3581
55 394 1449
236 395 4336
347 396 7636
284 397 5289
299 398 2350
335 399 1670
62 400 5046
368 401 2836
262 402 2323
23 403 8556
127 404 7704
314 405 9201
208 406 3164
312 407 8535
146 408 7694
42 409 8060
152 410 54
407 411 9534
207 412 7957
228 413 9662
118 414 640
80 415 6398
386 416 9262
6 417 6008
404 418 2611
30 419 1539
247 420 9119
123 421 6875
178 422 9343
162 423 2644
370 424 2456
257 425 5306
34 426 1599
185 427 4260
302 428 4344
57 429 2326
429 430 8223
106 431 6980
150 432 7035
14 433 5863
211 434 326
221 435 3967
129 436 7140
362 437 8106
18 438 1532
297 439 9569
297 440 3934
44 441 8863
166 442 1528
237 443 8914
413 444 6416
322 445 9892
138 446 1375
231 447 539
439 448 5044
330 449 6606
213 450 6820
424 451 6346
300 452 3860
435 453 9092
452 454 203
454 455 4470
30 456 100
128 457 3958
442 458 2443
52 459 1014
76 460 1329
127 461 2159
416 462 4083
348 463 6021
204 464 4629
200 465 5661
188 466 8381
127 467 7558
77 468 8457
426 469 7584
451 470 53
381 471 5303
297 472 5387
25 473 6258
44 474 412
213 475 1666
470 476 3164
210 477 3574
73 478 3388
60 479 4152
84 480 2242
147 481 1903
299 482 7171
394 483 7366
86 484 276
285 485 1931
73 486 3099
276 487 6927
466 488 7953
339 489 5804
255 490 6787
409 491 354
240 492 5939
137 493 6126
146 494 6483
204 495 1960
363 496 9771
21 497 1563
134 498 173
482 499 9735
387 500 8031
275 501 4084
362 502 6038
395 503 2298
38 504 9329
268 505 1159
29 506 531
488 507 3048
272 508 5257
34 509 8692
364 510 4577
301 511 6874
11 512 9753
104 513 6851
30 514 1148
478 515 1981
65 516 140
167 517 1531
321 518 6852
428 519 5720
90 520 1444
345 521 8739
78 522 6051
350 523 8634
489 524 3582
417 525 7832
492 526 8508
221 527 5388
33 528 472
458 529 2256
155 530 594
37 531 4733
1 532 1205
345 533 3191
180 534 5687
473 535 3173
535 536 6037
87 537 2342
7 538 1539
254 539 8664
493 540 4159
410 541 5016
433 542 1117
261 543 1301
391 544 5930
32 545 3554
396 546 8717
169 547 7718
494 548 9606
57 549 4243
54 550 4976
380 551 4706
302 552 1449
183 553 7879
452 554 2821
259 555 5427
283 556 8552
470 557 5311
160 558 1384
85 559 8518
517 560 5710
251 561 4504
402 562 6413
69 563 6370
160 564 1246
353 565 4909
555 566 3825
229 567 3911
259 568 1801
259 569 8291
239 570 7715
28 571 3340
162 572 2826
527 573 2507
309 574 5317
32 575 3431
514 576 9720
451 577 6240
91 578 9248
356 579 4251
245 580 4415
250 581 8172
264 582 1663
138 583 9452
381 584 3552
345 585 3665
96 586 5895
569 587 8658
542 588 7359
528 589 5683
326 590 8596
274 591 1867
487 592 2817
381 593 4366
449 594 9456
102 595 6299
222 596 798
490 597 1448
501 598 6137
156 599 3679
444 600 4443
512 601 1546
123 602 9264
127 603 2506
120 604 5282
559 605 2230
24 606 5985
95 607 5601
357 608 4314
561 609 8732
35 610 938
125 611 7899
328 612 7604
242 613 7200
129 614 274
576 615 3303
378 616 9819
467 617 2448
560 618 7834
134 619 2230
488 620 4562
138 621 2309
604 622 2491
146 623 3449
564 624 7374
377 625 920
505 626 2273
295 627 4761
231 628 5839
93 629 7499
128 630 3902
535 631 7142
517 632 1338
25 633 5548
491 634 6114
589 635 6068
286 636 8703
50 637 9759
190 638 1288
251 639 1924
326 640 3283
189 641 4415
69 642 2736
301 643 8635
427 644 9706
621 645 7527
173 646 4321
88 647 5946
99 648 3060
342 649 9591
295 650 5009
113 651 6146
56 652 1097
307 653 4452
223 654 3395
100 655 464
528 656 5604
21 657 2480
569 658 6319
286 659 3834
651 660 2135
2 661 3027
548 662 1237
97 663 9276
663 664 9924
339 665 3981
175 666 4218
589 667 4786
93 668 7993
563 669 1088
245 670 4114
369 671 6234
341 672 9223
579 673 8714
31 674 8768
268 675 9582
467 676 1457
335 677 6701
597 678 955
533 679 4474
610 680 3600
98 681 5066
539 682 152
428 683 9143
598 684 5108
357 685 9438
563 686 1222
531 687 3490
532 688 9264
464 689 5320
161 690 2621
578 691 3185
51 692 4195
284 693 8548
360 694 4826
52 695 2682
600 696 728
256 697 2625
25 698 4349
697 699 9153
11 700 2867
201 701 1035
534 702 9930
189 703 2522
225 704 4900
590 705 4057
692 706 5258
288 707 9017
85 708 9002
377 709 5151
620 710 6952
302 711 6951
660 712 8544
598 713 1544
432 714 7403
224 715 3814
175 716 5277
410 717 7307
680 718 9586
575 719 3165
24 720 3038
46 721 4893
335 722 4957
187 723 8327
278 724 6724
312 725 2912
718 726 6157
74 727 7403
318 728 2879
286 729 3695
331 730 3400
127 731 771
46 732 7431
599 733 4154
88 734 7148
703 735 7876
412 736 6889
57 737 7351
701 738 9955
313 739 4873
342 740 1599
606 741 222
90 742 7200
308 743 8476
429 744 3549
384 745 4997
506 746 9859
236 747 4237
393 748 6651
355 749 7977
705 750 2411
477 751 9386
298 752 4426
399 753 9552
409 754 5525
601 755 1365
451 756 8584
616 757 3590
725 758 6263
74 759 3234
479 760 2125
263 761 2689
661 762 8184
251 763 6225
248 764 2259
103 765 8143
92 766 9986
736 767 7920
733 768 1717
533 769 9951
578 770 4053
149 771 1741
680 772 1824
452 773 2706
207 774 5684
320 775 9747
382 776 7086
532 777 7787
388 778 9623
539 779 6102
582 780 8978
259 781 902
174 782 3045
135 783 2991
101 784 6144
338 785 6770
267 786 3124
785 787 4252
461 788 9244
711 789 9456
385 790 2954
351 791 4543
713 792 1353
423 793 7737
699 794 1733
510 795 3465
788 796 8976
362 797 9748
506 798 3823
783 799 4756
669 800 4507
736 801 127
801 802 6618
701 803 373
74 804 8278
58 805 5877
569 806 8973
90 807 8127
747 808 7211
